"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 551259.443884329 113598.558556718 31.1886539137612 0.0180467703976227 8.37246838638379e-07 8.10868891347824e-12 5.85857525062014e-13 0 0 0 0 4.10340244686972e-15 6.67267230110495e-17 7.65238592224887e-15 1.89562945482245e-15 3.07984044093586e-16 0 1.43593367312044e-17 6.16440960613014e-18 0 2.27666257498239e-17 0 0 2.57220641759942e-17 0 2.02455341749184e-19 1.3215379723203e-21 5.31809335248709e-21 2.13484926905509e-24 1.50945083834437e-24 4.30741665495489e-25 2.19617928669814e-24 2.47182760171182e-28 0 3.63215176316644e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 425426.193814486 82064.3044200289 16.0399102891571 0.00940203854287858 3.90898249943963e-07 2.42472461536697e-12 3.70017033744349e-13 0 0 0 0 2.48180760612061e-15 6.44603047710118e-17 4.94344372772353e-15 1.15628036859955e-15 1.76356609219561e-16 0 8.11088226566818e-18 3.70367359980548e-18 0 1.26798427113982e-17 0 0 1.45567725693769e-17 0 1.01095210925952e-19 6.83980526593598e-22 2.77157344581574e-21 1.02593815828801e-24 7.20871228716876e-25 1.97100457510407e-25 1.04878747604918e-24 1.07310266291701e-28 0 1.58046317800221e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 484722.475707836 88278.0664737255 15.5360295198461 0.00884221450407304 3.45228885889025e-07 2.0761611740114e-12 3.69375026481634e-13 0 0 0 0 2.55585291634553e-15 9.86307119352734e-17 5.15716202904387e-15 1.17756324574861e-15 1.72261312256272e-16 0 7.99780000111461e-18 3.70624976649474e-18 0 1.24441312198798e-17 0 0 1.43206664375932e-17 0 9.55749045056963e-20 6.53528133788798e-22 2.65365838440848e-21 9.58621874810504e-25 6.72486125247728e-25 1.81474457565637e-25 9.78355525599553e-25 9.73844709946232e-29 0 1.43511460218553e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 547213.23358628 86623.8512642098 11.8114717633812 0.00664364218524907 2.28814833595076e-07 2.01891030988632e-12 3.45208401064554e-13 0 0 0 0 2.43803567240106e-15 1.27564832946664e-16 5.03614520628182e-15 1.11335363654213e-15 1.54624433235588e-16 0 7.24658360905447e-18 3.43683796205868e-18 0 1.12056160927161e-17 0 0 1.29684388846342e-17 0 8.21854142227295e-20 5.69749912997582e-22 2.31961215786963e-21 8.12202873485369e-25 5.68560976722292e-25 1.50894766511534e-25 8.27084660300373e-25 7.97313845307088e-29 0 1.17565252114933e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 649481.643192683 206638.149960561 768.287571208455 0.824868004564323 7.40167907541153e-05 5.57033759664533e-07 1.01384016516905e-11 4.45203209842234e-14 0 0 0 2.57120240640695e-14 0 3.6785677326201e-14 1.42297479214486e-14 3.8313472427841e-15 0 1.62740182685731e-16 5.28825419464891e-17 0 3.02164195555934e-16 0 0 3.58019880854915e-16 0 6.36300686934472e-18 3.37288887104236e-20 1.28588164496688e-19 8.84705219747716e-23 6.35480755334956e-23 2.31418444773111e-23 9.2018864611759e-23 2.41196519322448e-26 0 3.43810177242599e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 804014.321920409 250199.490114638 766.40145255604 0.735069408158454 6.40620024401125e-05 2.66192351630399e-07 7.69302537389629e-12 3.63328976188928e-14 0 0 0 2.96529144647093e-14 0 4.10196852291666e-14 1.56479628279786e-14 4.06642194333335e-15 0 1.77630820322613e-16 5.784785087022e-17 0 3.26940384809597e-16 0 0 3.81784493927116e-16 0 6.64320611086072e-18 3.53622327809909e-20 1.35020239665568e-19 9.16764731116292e-23 6.58822841982663e-23 2.38729590403348e-23 9.54162060700154e-23 2.4581284714837e-26 0 3.5055073733624e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 702451.282429551 204938.993742825 489.412028610673 0.46734339394052 4.02154845781555e-05 1.32196824263933e-07 4.76961695148006e-12 1.54727646702008e-14 0 0 0 2.06428804246142e-14 0 2.95308122198977e-14 1.07332578673867e-14 2.68322976403917e-15 0 1.19065752540307e-16 3.98341556924449e-17 0 2.13515472331956e-16 0 0 2.46404605870633e-16 0 3.92139958336817e-18 2.13071349260996e-20 8.19754324327064e-20 5.21671500202603e-23 3.75317895179293e-23 1.32405911599239e-23 5.44126440981812e-23 1.23673922449463e-26 0 1.77287397140505e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 852570.964184743 241228.777251298 516.7885481053 0.433384098651813 3.47748950611406e-05 6.15934481009254e-08 4.33277196011877e-12 9.80938578091449e-15 0 0 0 2.33297554109691e-14 0 3.27777455651045e-14 1.16887478939115e-14 2.81914474412915e-15 0 1.27987828250834e-16 4.30119479824342e-17 0 2.27454397896781e-16 0 0 2.59335748238315e-16 0 4.01007301662975e-18 2.19261844086767e-20 8.45278153954627e-20 5.28117008320848e-23 3.80056973238457e-23 1.33093097477877e-23 5.51128026277188e-23 1.21879534299375e-26 0 1.7487113263203e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 764542.764500389 204575.927967281 332.565735720816 0.262566751597513 2.00404888799522e-05 2.50842679367538e-08 3.01186090453305e-12 1.37351242083931e-15 0 0 0 1.67780630782575e-14 0 2.4618798148576e-14 8.32406144547993e-15 1.92009711319147e-15 0 8.78413603123267e-17 3.04513612205806e-17 0 1.52556812264618e-16 0 0 1.7257727536799e-16 0 2.41952862832583e-18 1.35510776301503e-20 5.26291101301728e-20 3.07162067083626e-23 2.20965526331314e-23 7.51660789345569e-24 3.20716036801274e-23 6.27196232875936e-27 0 9.04358813275747e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 622371.939965929 159908.772504621 194.845737935854 0.140226135706259 9.83571285456881e-06 6.33394931609353e-09 1.93989256057977e-12 0 0 0 0 1.1106283427317e-14 0 1.71043907727853e-14 5.47177361231899e-15 1.20255565594214e-15 0 5.51693663721451e-17 1.98235920700722e-17 0 9.37688297922452e-17 0 0 1.0552730673128e-16 0 1.32902222439468e-18 7.65147413129358e-21 2.99420982254442e-20 1.62347274672155e-23 1.16604564541327e-23 3.83955244988504e-24 1.6938466529381e-23 2.91473710251709e-27 0 4.22404444922889e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"11" "1" "Traceur_1" 577 404 50.048231511254 1.28353658536586 718545.491195983 184058.564102017 223.610557334206 0.153598599487484 1.03779942291793e-05 4.19164898142129e-09 2.02750946137614e-12 0 0 0 0 1.25166124633243e-14 0 1.90315066164463e-14 6.02022973750029e-15 1.28956080993568e-15 0 6.00188603199415e-17 2.15600544851793e-17 0 1.0170956285822e-16 0 0 1.13731415780356e-16 0 1.41638223991824e-18 8.17185873533254e-21 3.19964384070216e-20 1.7252468637881e-23 1.23922672113364e-23 4.07164014324741e-24 1.80022113882111e-23 3.0817940473456e-27 0 4.46642994285283e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12" "1" "Traceur_1" 578 404 50.048231511254 1.31707317073171 669799.48324733 163279.768659757 138.728053185591 0.0914219853932744 5.76353749012079e-06 1.13911223544294e-09 1.50378411523636e-12 0 0 0 0 9.32522544155701e-15 0 1.49756419580399e-14 4.48690069035882e-15 9.16868604924626e-16 0 4.24608946070625e-17 1.58699907421976e-17 0 7.06860401288999e-17 0 0 7.90658178948183e-17 0 8.86152173935886e-19 5.25790926607998e-21 2.07295147555093e-20 1.04166621150672e-23 7.46188370544173e-24 2.37409975986264e-24 1.08466389231433e-23 1.65629690360067e-27 0 2.4108214838797e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13" "1" "Traceur_1" 578 405 50.0707395498392 1.31707317073171 638880.160007586 152756.582517447 121.47373021089 0.076207912362684 4.62247019508947e-06 5.35942209741678e-10 1.25831541887027e-12 0 0 0 0 8.30260911912272e-15 0 1.34041707389764e-14 3.92455659427355e-15 7.75074459622996e-16 0 3.62434599067649e-17 1.36797464727989e-17 0 5.99688661352707e-17 0 0 6.68213081941322e-17 0 7.23103778428206e-19 4.32799974003529e-21 1.70982859205179e-20 8.4109063337383e-24 6.02027841666889e-24 1.89714992669908e-24 8.75235844944701e-24 1.29791422317878e-27 0 1.8909445608342e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" "1" "Traceur_1" 579 405 50.0707395498392 1.35060975609756 602859.526546377 137708.14646074 73.2155057864627 0.0461444350886085 2.63411711709827e-06 1.41231074222458e-10 9.65999666364128e-13 0 0 0 0 6.3053289531345e-15 0 1.07948307335036e-14 2.98802696142065e-15 5.59847242286356e-16 0 2.59467508763499e-17 1.025413600716e-17 0 4.22581923129987e-17 0 0 4.73197471834606e-17 0 4.5843536006749e-19 2.82806531847835e-21 1.12480883868085e-20 5.14742219051436e-24 3.66982951640065e-24 1.1174479970121e-24 5.33752502660968e-24 7.11649274141343e-28 0 1.04060954527071e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"15" "1" "Traceur_1" 579 406 50.0932475884244 1.35060975609756 613660.352187766 137400.392113308 65.2324692921261 0.0389897191813721 2.11782130988247e-06 6.55238648212418e-11 8.79282853802197e-13 0 0 0 0 6.05519086018546e-15 1.00075498902894e-17 1.04802782650866e-14 2.82320167402413e-15 5.07779236783959e-16 0 2.37403074129932e-17 9.51437214077905e-18 0 3.84154320028357e-17 0 0 4.29455287589327e-17 0 3.97939551225817e-19 2.48329477294011e-21 9.90150134854652e-21 4.40974856392101e-24 3.13945517530031e-24 9.43660782132715e-25 4.56664284539289e-24 5.87634295601005e-28 0 8.60171089955507e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16" "1" "Traceur_1" 580 406 50.0932475884244 1.38414634146341 513122.623000299 109147.091501744 34.1268432551205 0.0208418872066596 1.03685618028509e-06 1.6262476119907e-11 6.07293569560733e-13 0 0 0 0 4.07048446954593e-15 1.36564111896226e-17 7.49727900472089e-15 1.90773697491636e-15 3.23763959950223e-16 0 1.49584693668482e-17 6.32442671409722e-18 0 2.38540795946141e-17 0 0 2.69384101789272e-17 0 2.21856997839921e-19 1.43096749141158e-21 5.74446368644197e-21 2.37059236010258e-24 1.67898682468246e-24 4.85842530769863e-25 2.44276077585885e-24 2.84225460296244e-28 0 4.17296305618113e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"17" "2" "Traceur_2" 562 397 49.8906752411576 0.780487804878049 249508.842631843 323152.079638067 16341.5554753893 681.51994559864 0.658384843952661 0.254818823240752 3.41099356044978e-06 1.50639248344788e-12 4.24061030654687e-14 2.76894654206465e-13 6.58195292561684e-13 7.79502027021821e-14 0 2.32957463931558e-13 1.55750903206797e-13 6.52243685790174e-14 0 8.8667412801716e-17 0 0 3.435448149849e-15 0 0 7.49833947787497e-15 0 3.70497273238701e-16 1.93581693281035e-18 6.02441909347863e-18 9.75704354338376e-21 6.2269213896868e-21 3.05968698095634e-21 8.81610934702566e-21 1.2535297244146e-23 0 1.67956397401647e-23 0 3.6211266358678e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"18" "2" "Traceur_2" 563 397 49.8906752411576 0.814024390243901 226670.426169239 268574.815539791 10233.1865296644 306.07915734256 0.44818004052993 0.176786199915954 2.36876356159577e-06 1.16878190321811e-12 7.24739830803227e-15 1.80724020529911e-13 4.36145538525096e-13 6.75503231195124e-14 0 1.74353218075611e-13 1.12292716131778e-13 4.63324368058744e-14 0 1.71830814318461e-16 0 0 2.60684415320094e-15 0 0 5.23455164041363e-15 0 2.40061035055562e-16 1.22164276321142e-18 3.9145630819997e-18 5.91252030552246e-21 3.83612576909205e-21 1.84213619115719e-21 5.44478487384051e-21 6.70928774972582e-24 0 9.03315473623597e-24 0 1.69419805086251e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"19" "2" "Traceur_2" 564 397 49.8906752411576 0.847560975609756 242961.88242751 260837.593266183 7748.90573677084 185.490268141604 0.308651801345907 0.121057043879974 1.61752348204303e-06 1.05012926237725e-12 0 1.32740226130839e-13 3.39923642548466e-13 6.61316719900643e-14 0 1.55702156082477e-13 9.64474931114196e-14 3.92716120994154e-14 0 2.96736398408775e-16 0 0 2.31624431151387e-15 0 0 4.35722247053987e-15 0 1.86422598284483e-16 9.30871737496357e-19 3.05680843679052e-18 4.32616457267163e-21 2.84783790639252e-21 1.33843478652861e-21 4.05108068842892e-21 4.35857997508799e-24 0 5.89599339851417e-24 0 9.65247675917994e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"20" "2" "Traceur_2" 564 398 49.9131832797428 0.847560975609756 312336.090781012 308329.031825419 8725.44593902995 163.486247847099 0.254915289076991 0.101465690358442 1.35456542985295e-06 1.1671751082489e-12 0 1.56484595198494e-13 3.74467915115879e-13 8.88862155726907e-14 0 1.77264624355432e-13 1.11397893052359e-13 4.37789471328858e-14 0 3.99519297401782e-16 2.00863915404275e-17 0 2.71737194283322e-15 0 0 4.93804268948521e-15 0 2.09330517940382e-16 1.04999719830617e-18 3.44336451552528e-18 4.86457755753416e-21 3.19891422057192e-21 1.5046315536896e-21 4.54976266445043e-21 4.99798506633644e-24 0 6.75273240361525e-24 0 1.15741439646189e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"21" "2" "Traceur_2" 565 398 49.9131832797428 0.881097560975608 295757.840850626 260026.289566254 5696.1392495962 85.617761460525 0.138967984541945 0.0541728279288535 7.20417274571568e-07 8.69562425798793e-13 0 8.20967642222778e-14 2.33641131456647e-13 7.26385504371488e-14 0 1.37067943050546e-13 8.17742585498918e-14 3.15943569402786e-14 0 4.42609970442157e-16 3.27793199256755e-17 0 2.03627505653923e-15 0 0 3.48242709655787e-15 0 1.36424356686742e-16 6.75201033080703e-19 2.26648226875467e-18 2.98468100096563e-21 1.99037103491375e-21 9.14903596099288e-22 2.83721402022129e-21 2.7126579637016e-24 0 3.68229080075438e-24 0 5.56604848222317e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
