"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 307543.663210032 111396.844895867 44.4644466015136 0.113489512306304 0 0 3.34117997759269e-13 0 1.46407985810236e-12 1.47007512246035e-12 1.27524210673814e-12 1.0124600281431e-13 5.19505898521161e-14 0 4.00399140170628e-15 7.41107327947386e-14 8.91232765747236e-14 0 0 0 6.97402355199606e-15 1.9862226934616e-14 2.371588074126e-14 0 0 5.95742279769022e-15 1.30521530668918e-15 1.30770600068465e-15 2.31589151183874e-17 3.76270500320944e-18 2.59977198062476e-17 2.34176330301125e-17 5.90332931166108e-20 6.82847852156828e-19 0 0 7.46164661926964e-22 1.97307726175694e-22 2.47052420364308e-24 1.59774138580857e-24 1.04680516296655e-22 1.95472107838704e-23 6.20122039465762e-25 9.73785431026504e-26 8.18802153507905e-28 7.38008830462371e-26 1.91712525342533e-27 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 239498.369102516 83062.3490449302 32.3600288402244 0.0709691303453647 0 0 1.94724448322112e-14 0 1.02582099200598e-12 1.0464245982825e-12 8.73989006291896e-13 5.86709508166248e-14 3.75711639355404e-14 0 4.23885339740913e-15 4.85317672961681e-14 6.16706162767593e-14 0 0 0 5.18308016746969e-15 1.33949189997309e-14 1.60905065639444e-14 0 0 3.83601416498166e-15 8.0444252244525e-16 8.0731904506433e-16 1.21474323101883e-17 1.68699193378166e-18 1.45361363245402e-17 1.29721547145062e-17 3.38769180117567e-20 3.91991915848357e-19 0 0 3.63295990994882e-22 1.07498367953458e-22 1.22804772661627e-24 7.90567576840263e-25 5.7294102226622e-23 1.05637743791533e-23 3.07109175475354e-25 4.74957185608446e-26 3.95125509331834e-28 3.60932528068292e-26 9.32308979188325e-28 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 276815.570592363 93224.4129541294 35.4989970623467 0.0723904727548931 0 0 1.69694047230095e-12 0 1.139170627502e-12 1.16042055081423e-12 9.61254065213447e-13 5.70167634163881e-14 4.67723780001458e-14 0 1.06233783501529e-14 5.5749880836936e-14 6.8833382723685e-14 0 0 0 5.74514356485e-15 1.42832487655034e-14 1.71399880654893e-14 0 0 4.08001222444828e-15 8.34338757367385e-16 8.38600625636784e-16 1.16944947664486e-17 1.53627765346387e-18 1.45317737795069e-17 1.29247348825603e-17 3.41605787589138e-20 3.94858901655055e-19 0 0 3.45759192297521e-22 1.06512500915375e-22 1.1848082571168e-24 7.61742910117563e-25 5.6840534997227e-23 1.04409016065899e-23 2.96023190224397e-25 4.55962169778527e-26 3.78342243612085e-28 3.46729617628174e-26 8.94468314124502e-28 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 326688.424714369 100417.805584994 37.0926116142591 0.0634256451949509 0 0 2.77944639375619e-12 0 1.19904639780418e-12 1.22664584596593e-12 1.00018554692204e-12 4.84313770932255e-14 5.47441560960338e-14 0 1.79122709316946e-14 6.00592876308295e-14 7.27946128588853e-14 0 0 0 6.06734394647922e-15 1.43955115376722e-14 1.72513889959969e-14 6.24120172455015e-17 0 4.07294975851857e-15 8.07704728663876e-16 8.13397294244935e-16 1.02318545839602e-17 1.23740684872746e-18 1.34164365854877e-17 1.18802235951316e-17 3.18807076616443e-20 3.6799649857078e-19 0 0 2.9811602720618e-22 9.71516695202735e-23 1.04373356853535e-24 6.69901133728029e-25 5.19293351868065e-23 9.49251839969887e-24 2.6047752265013e-25 3.99119973635733e-26 3.30074072269603e-28 3.03753848127985e-26 7.82289935298039e-28 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 256425.880549054 159827.351223109 5287.77953341459 410.579604617384 0.824747873220564 0.0823619920615711 0 0 1.75779630027033e-12 2.02680458821852e-12 2.89901892313068e-12 1.39027388416821e-13 0 0 0 9.37264898060282e-14 1.45754942930172e-13 1.43101422471795e-15 0 0 0 6.12250144622944e-14 6.59905222349502e-14 0 0 2.5046314782181e-14 9.13868381271387e-15 9.0967085037633e-15 4.02382402098833e-16 1.26518330505488e-16 3.8211711503396e-16 3.64146809006837e-16 7.1323345640103e-19 8.02439493842987e-18 0 0 2.08401932811731e-20 3.43238340198978e-21 7.83761185621906e-23 5.21559766473943e-23 1.76031692289198e-21 3.6383260301183e-22 2.0444341686457e-23 3.57389870209843e-24 3.22835361625324e-26 2.64228583207632e-24 7.1199245657713e-26 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 325241.765566506 193624.652851218 5882.31844275728 447.79064477824 0.879066358067549 0.0855906455680691 0 0 2.32329301489902e-12 2.53202186212012e-12 3.48685868944624e-12 2.74024474345115e-13 0 0 0 1.46951315907152e-13 1.8303062085691e-13 1.12330089441422e-15 0 0 2.14751222872929e-17 7.03177077071181e-14 7.63589448906789e-14 0 0 2.862402165994e-14 1.00908613496423e-14 1.00510678362442e-14 4.30363442455869e-16 1.33472869669999e-16 4.1029445848632e-16 3.90368358917786e-16 7.71460916485878e-19 8.68265435260992e-18 0 0 2.2094837218841e-20 3.67172011029506e-21 8.27588303455992e-23 5.50438281802067e-23 1.88475265944913e-21 3.88491046275909e-22 2.1570818574566e-23 3.76406418244514e-24 3.39723372971995e-26 2.78426066493864e-24 7.50043714376231e-26 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 294855.52236602 156243.161633034 2895.41215261391 190.943251586792 0.344876512627786 0.0252710631321366 0 0 1.98982045865029e-12 2.15673483259014e-12 2.67115727616424e-12 2.38440082031307e-13 0 0 0 1.16397899226004e-13 1.46142887844358e-13 0 0 0 7.01811924296581e-16 5.3944499521392e-14 5.96341058480762e-14 0 0 2.07636077898077e-14 6.88675900409732e-15 6.85471233344332e-15 2.72953427313949e-16 7.95849872255372e-17 2.59215515245003e-16 2.45357577563621e-16 4.97072781921673e-19 5.63305939350996e-18 0 0 1.32075115011466e-20 2.27395513440939e-21 4.77971387243613e-23 3.16787023026916e-23 1.17181589466293e-21 2.38307708722419e-22 1.23756779918173e-23 2.12795949719675e-24 1.90277973304374e-26 1.58014285461101e-24 4.23725374691137e-26 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 364295.232211221 187688.67324091 3444.67798130058 227.210179447675 0.410050675431299 0.0309396653160982 0 0 2.50816276741468e-12 2.60879205644171e-12 3.17058868090769e-12 3.44827572204071e-13 1.93006352690775e-15 0 0 1.60051352006717e-13 1.79905698433864e-13 0 0 0 1.93796308148387e-15 6.15096724968107e-14 6.84506101127628e-14 0 0 2.35390389557752e-14 7.54420168823149e-15 7.51372926579381e-15 2.87759014935438e-16 8.23126203350764e-17 2.74635901333914e-16 2.59409998163563e-16 5.3129239017343e-19 6.02548747276202e-18 0 0 1.37387920862624e-20 2.39630890113558e-21 4.94230333373482e-23 3.27295738279093e-23 1.23636929775482e-21 2.50505756541085e-22 1.27807443862612e-23 2.1910210347954e-24 1.9558298081104e-26 1.62824377870249e-24 4.36301876061449e-26 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 338028.422657605 160730.485499554 1704.14632028357 88.8252975384963 0.150114393372905 0.00732858154516721 0 0 2.19913127001531e-12 2.28558250054496e-12 2.54404753847186e-12 2.83721914628463e-13 2.11835029534303e-15 0 0 1.2861296652606e-13 1.49931038173988e-13 0 0 0 3.59755999777949e-15 4.89787533312648e-14 5.54016476677268e-14 0 0 1.77858309840721e-14 5.36282543891596e-15 5.33914312441527e-15 1.87311929936705e-16 4.99435924562435e-17 1.79091944148601e-16 1.68142303071491e-16 3.54360053150682e-19 4.04363386702018e-18 0 0 8.39149292414614e-21 1.52995372032743e-21 2.92624900817184e-23 1.93075322932932e-23 7.92782959404886e-22 1.58430201399648e-22 7.52052407003893e-24 1.27021857899377e-24 1.1228061463067e-26 9.47510053428436e-25 2.52631281222914e-26 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 287286.699830757 128033.444162957 754.992262409086 28.2861894940302 0.0444787996295436 0.00100983589109291 0 0 1.76176940710953e-12 1.83089658092071e-12 1.88829691380899e-12 2.09453302754073e-13 3.13266915765336e-15 0 0 9.43182707150822e-14 1.15058959050382e-13 0 0 0 4.89488118787119e-15 3.59368760564625e-14 4.1269914190402e-14 0 0 1.24051315694932e-14 3.52305959288643e-15 3.50700654629057e-15 1.11389885389137e-16 2.74173348640719e-17 1.07211950955949e-16 9.99698219977351e-17 2.17493802967229e-19 2.49574010441666e-18 0 0 4.65660832910173e-21 8.95541414198759e-22 1.57775826144083e-23 1.03690139318329e-23 4.66227972561635e-22 9.18488566739357e-23 4.03050016579408e-24 6.70217248775467e-25 5.86194877013548e-27 5.01847784444446e-25 1.33074423801018e-26 0 0 0 0 0 0 0 0 0 0 0 0 0
