"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 187373.088942394 141697.13524096 4200.77960773612 25.8374841848527 0.0474167448207628 7.28438360678119e-05 1.43405955782981e-10 8.51322037776207e-13 9.7581349144009e-13 1.89931079203343e-12 6.13978310791463e-13 1.09337650563876e-12 2.96334710198435e-13 0 4.36954800125821e-14 1.49239403700069e-13 1.22953650787893e-14 2.61682377848452e-14 0 0 0 3.54359579960161e-16 0 1.47232664513878e-14 0 6.71491283395871e-18 3.71673929056476e-18 4.66813358231873e-18 8.37455926674892e-19 3.27170840869492e-19 4.3842239335699e-19 4.40615792555292e-19 2.7840947484067e-22 1.83593828262959e-20 8.12565809086861e-22 4.28708264198744e-23 1.38243170368097e-23 6.59127513105085e-25 0 0 1.08018410689852e-24 9.65507563940529e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 143953.752948623 105672.298983594 2698.51718240456 4.59917201116178 0.00533442545281323 1.8283768484582e-05 5.07467382394273e-11 5.85780444161574e-13 6.81564093561553e-13 1.31057259116798e-12 3.70048426295345e-13 7.25331747201185e-13 2.02686486477074e-13 0 2.14508527667118e-14 9.99825232605698e-14 5.78717096040247e-15 1.60167634204625e-14 0 0 0 1.81189019811556e-17 0 9.31010132949247e-15 0 3.73200532764449e-18 2.2054089105292e-18 2.82792756061873e-18 4.92909950214108e-19 1.90907929226109e-19 2.55664312556534e-19 2.57846561467313e-19 1.39069886076321e-22 1.04623819983488e-20 3.97301239106239e-22 2.08683935438883e-23 6.43713886589312e-24 2.78645160062973e-25 0 0 4.75549175102891e-25 4.3174155770032e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 164358.008520459 119081.900408033 3088.80921903895 8.57555843884657 0.012928527762709 2.23406821575298e-05 5.52611680646947e-11 6.72496816588054e-13 7.57604028408771e-13 1.45735664637137e-12 3.91743497849327e-13 8.00155264236113e-13 2.24539788777319e-13 0 1.84262261748414e-14 1.08149312549677e-13 5.23770852587044e-15 1.71276525339959e-14 0 0 0 0 0 1.00556752749194e-14 0 3.85691158987354e-18 2.34371603465657e-18 3.01898592435373e-18 5.2206976907561e-19 2.0173786070713e-19 2.70106252081651e-19 2.72651222033325e-19 1.4202461147901e-22 1.09960286513126e-20 4.03269781847672e-22 2.11918022674507e-23 6.47742743781474e-24 2.75520082202023e-25 0 0 4.73892549798757e-25 4.31340459284509e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 191410.261937434 129031.727884882 3090.42703999676 9.56051984560301 0.0157773071846028 1.88233882039038e-05 4.63117945379374e-11 7.25418455767959e-13 8.0089826517404e-13 1.54268901200573e-12 3.84386309401151e-13 8.33382992240347e-13 2.35232237237815e-13 0 1.29506765460248e-14 1.10823141982256e-13 4.02334138939713e-15 1.71705738599235e-14 0 0 0 0 0 1.02206566233632e-14 0 3.68929810634183e-18 2.3330101636339e-18 3.02184869809093e-18 5.17212583442638e-19 1.99260549331422e-19 2.66705861142009e-19 2.69522741692954e-19 1.34438273809663e-22 1.07870533561092e-20 3.78572310537139e-22 1.99197666174884e-23 6.02110982904206e-24 2.50778652563277e-25 0 0 4.35453829585398e-25 3.9755180464901e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 120550.852564378 163892.398925802 19804.607599449 1403.35981792115 2.76881682225817 0.00747674709837497 2.50944279636468e-08 0 3.06012136073806e-12 5.52727113675778e-12 2.94244993552874e-12 3.09496016158338e-12 8.19042173418872e-13 1.22178327202945e-13 5.59877298971779e-13 5.96631851659946e-13 1.62660235903383e-13 1.44856053465786e-13 0 0 0 9.73466827495814e-15 0 6.74315170800972e-14 0 3.62107364716823e-17 3.09472355772629e-17 3.16436676882023e-17 6.51533453363219e-18 2.62140945696595e-18 3.51546243594414e-18 3.45536854469391e-18 5.7359334889612e-21 1.76492656852633e-19 1.70962728899551e-20 9.96968059101576e-22 4.01902042139757e-22 3.24460997094663e-23 0 0 4.46937588466092e-23 3.60340570710797e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 157156.931887606 200238.613257522 22912.2076965609 1607.89477261295 3.12081207024569 0.00640892217734599 2.0334510005045e-08 5.48534428176101e-14 3.3549454297342e-12 6.34094561419472e-12 3.38770367137713e-12 3.65617268539969e-12 8.92741418432262e-13 3.55112414805974e-14 6.05914697179377e-13 6.56867751850065e-13 1.75568922957164e-13 1.65800020604221e-13 0 0 0 1.10355716960922e-14 0 7.7222377736971e-14 0 4.08080319596462e-17 3.49411964247237e-17 3.58972147485016e-17 7.35845966179905e-18 2.95809558003361e-18 3.96682013418435e-18 3.90082692531472e-18 6.40471437166023e-21 1.98602878542474e-19 1.90722536074285e-20 1.11257731523567e-21 4.48515252576904e-22 3.64068149106952e-23 0 0 5.00841891694289e-23 4.03155175823518e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 145876.588966343 164670.629414803 14996.3226755892 862.240645906908 1.82486220943515 0.00431482192880029 1.37079536124002e-08 1.0034751042716e-13 2.42541863402412e-12 4.73862866594763e-12 2.4344502147795e-12 2.72987040542096e-12 6.63771753802159e-13 0 4.15079191937372e-13 4.75786908992577e-13 1.19165281069711e-13 1.15551767803288e-13 0 0 0 7.83224090237247e-15 0 5.49146298085564e-14 0 3.23565452524927e-17 2.26633717056061e-17 2.3998871537186e-17 4.89172940211496e-18 1.96893328211731e-18 2.64118397509729e-18 2.60376346373923e-18 3.79424011706282e-21 1.28713766981291e-19 1.13696712353265e-20 6.5058672621788e-22 2.55225227101935e-22 1.92300383526855e-23 0 0 2.69878813173704e-23 2.20879540752361e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 184654.746951243 199674.285116519 17542.2291278697 994.486580893829 2.08210218181931 0.00369720394062962 1.08276365793399e-08 3.79576717749298e-13 2.64308933232603e-12 5.37578783072791e-12 2.75527203800401e-12 3.18142567137375e-12 7.38513810234936e-13 0 4.37827190851584e-13 5.20861185666423e-13 1.25748383400066e-13 1.29432111154361e-13 0 0 0 8.59717652485131e-15 0 6.18111308222405e-14 0 3.61185883143826e-17 2.48730164215183e-17 2.65620161611558e-17 5.38397420336623e-18 2.16502091861257e-18 2.90416806518452e-18 2.86535045843799e-18 4.06156233626677e-21 1.40636220693468e-19 1.21674076959779e-20 6.94696881575657e-22 2.71447367402554e-22 2.03321085814872e-23 0 0 2.85844801916423e-23 2.34175079516503e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 179051.516182281 174428.459735313 12061.1395427885 524.855450464414 1.18561748466131 0.0021000353793249 6.07127452436061e-09 5.29820699298504e-13 2.0525654672508e-12 4.2044016036553e-12 2.05810338096136e-12 2.49263832509191e-12 5.89875741857677e-13 0 3.07870148977295e-13 3.97808063760882e-13 8.74324395266136e-14 9.38939640846808e-14 0 0 0 6.10978157882418e-15 0 4.58963479689123e-14 0 2.80948318509926e-17 1.68751513693873e-17 1.859204611213e-17 3.72636149172993e-18 1.49687344178886e-18 2.00828258463532e-18 1.98697398607147e-18 2.47598400786613e-21 9.46874408646269e-20 7.44649477663546e-21 4.17277701413304e-22 1.58295841254092e-22 1.09742255635926e-23 0 0 1.57757813511951e-23 1.31408253424057e-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 153450.982489415 140093.47706666 8218.24616140205 293.120254534635 0.678376967603139 0.00101811548207716 2.77420978504779e-09 5.84479194709706e-13 1.49025572274263e-12 3.04226362069476e-12 1.41129680254943e-12 1.80262631110953e-12 4.38429015889226e-13 0 1.97788910106398e-13 2.82063342344443e-13 5.53261161215369e-14 6.26439390184546e-14 0 0 0 3.88297790793751e-15 0 3.14152557993542e-14 0 1.94822959495898e-17 1.05541964262345e-17 1.20107971492917e-17 2.37029876926788e-18 9.49584264586179e-19 1.27413206789644e-18 1.2645000178123e-18 1.36393285651569e-21 5.84360603645189e-20 4.1101648745865e-21 2.25803486287073e-22 8.27207104575971e-23 5.24065052624246e-24 0 0 7.74587424793092e-24 6.57426011836171e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
