"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 522893.10899088 359032.043768003 8240.72140596603 0 0 0 1.93572924276548e-12 0 0 0 3.13612316996084e-16 0 0 2.74574289663931e-15 1.05757180888188e-14 0 0 0 1.09234560899495e-17 0 0 0 0 2.07365851265659e-18 9.87471303748706e-21 4.04408687772361e-22 1.1012063108188e-24 9.30793943256291e-24 0 0 8.6334314162983e-28 1.35952905900546e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 420748.069418627 258494.590794099 4258.91593594324 0 0 0 1.2458558734295e-12 0 0 0 4.01822410434446e-15 0 0 2.08438701686834e-15 6.61895242203398e-15 0 0 0 5.06509068965196e-18 0 0 0 0 1.04635791679566e-18 4.85138353377174e-21 1.97973153967178e-22 5.10696079777917e-25 4.49798937654828e-24 0 0 3.60902364695569e-28 5.59733290774552e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 488986.623209698 281337.332999159 4621.29551031514 0 0 0 1.28533253141946e-12 0 0 0 5.50047053977603e-15 0 0 2.93907870407265e-15 7.09110809520087e-15 0 0 0 4.8430196520262e-18 0 0 0 0 1.03081285045323e-18 4.74989551887994e-21 1.93628484127967e-22 4.93152220562281e-25 4.38565340501726e-24 0 0 3.39168855619865e-28 5.23733293859146e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 583951.135947444 280580.734060624 3863.52802353129 0 0 1.15710793519985e-14 1.2361166915248e-12 0 0 0 7.69174867134273e-15 0 0 3.7002215396911e-15 7.11400040918087e-15 0 0 0 4.17474248142413e-18 0 0 0 0 9.30677485367788e-19 4.25441967979603e-21 1.73140794999323e-22 4.34154239902207e-25 3.90716671479287e-24 0 0 2.89084563883036e-28 4.44183638042767e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 275431.433626028 625936.48160517 109002.664526284 5529.88169304768 0.111549594521156 5.58097373130935e-06 9.6217309907434e-11 0 6.63423067335732e-13 0 0 0 0 0 5.07906859702346e-14 8.47878032856798e-15 0 0 2.82875768350336e-16 0 0 0 0 4.82651266242884e-17 2.8072390792529e-19 1.10454851969255e-20 4.64279514471413e-23 2.91668528862119e-22 3.79937717307208e-26 0 7.03386544319505e-26 1.22426115008306e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 366938.20349186 747553.917619816 125003.056849841 6391.44321453054 0.147499358333303 2.4856507827539e-06 5.49334457718183e-11 0 6.08771315675098e-13 0 0 0 0 0 5.83904714235341e-14 9.32805567454818e-15 0 0 3.11191516251712e-16 0 0 0 0 5.25349486375476e-17 3.05224039422353e-19 1.20266538188089e-20 5.03231174090124e-23 3.16927169074043e-22 3.95182559165067e-26 0 7.57714668940418e-26 1.31764918039295e-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 361801.482015298 603445.904623757 76542.0787206559 1831.71304341302 0.00499449556346755 8.29938330414857e-07 2.94667445479307e-11 0 3.60656858263319e-13 0 0 0 0 0 4.11018803752724e-14 5.64889012668271e-15 0 0 1.87202143387016e-16 0 0 0 0 3.13848437201976e-17 1.76918976913862e-19 7.06170996383045e-21 2.76269673927383e-23 1.81440146626421e-22 1.16440514670338e-26 0 3.82411361619313e-26 6.563256085087e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 454755.062533163 713826.242243461 91543.8579688444 2523.04813977568 0.00944500575939021 3.81125146488242e-07 1.88913175026344e-11 0 3.04362148665206e-13 0 0 0 0 0 4.6807931435393e-14 6.00417034608702e-15 0 0 2.01304712177665e-16 0 0 0 0 3.3455727393998e-17 1.87885789615516e-19 7.51524140874924e-21 2.91065511955148e-23 1.9234351115683e-22 1.14732689271038e-26 0 3.97352320500151e-26 6.80530400349969e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 450169.45343444 604788.713395102 59708.0576612287 489.185688158626 0.000163690958573235 1.08014885645549e-07 1.06935324387032e-11 0 1.72568697933354e-13 0 0 0 0 0 3.44158454213894e-14 3.6012342638836e-15 0 0 1.23465007266736e-16 0 0 0 0 2.05102214194536e-17 1.11768951956138e-19 4.51464970561365e-21 1.63815149333146e-23 1.12960701564321e-22 2.42908520106175e-27 0 2.04894060284725e-26 3.46251536254483e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 408050.027914864 471219.140068701 35701.7060541513 20.2301932785339 0 2.96368422620516e-10 5.11436921649551e-12 0 8.28314390124835e-14 0 0 0 0 0 2.32518429692052e-14 1.86309500347662e-15 0 0 6.77992810094363e-17 0 0 0 0 1.13306735545039e-17 5.98190840196569e-20 2.43545155369645e-21 8.25331658592251e-24 5.96018086542956e-23 2.41409197236695e-29 0 9.35247984527142e-27 1.5568590024459e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"11" "1" "Traceur_1" 577 404 50.048231511254 1.28353658536586 473125.234228884 549978.154346924 44724.6671400512 194.062858191486 0 0 5.38727911605203e-12 0 6.1005063881521e-14 0 0 0 0 0 2.66530078402716e-14 2.00296192054544e-15 0 0 7.56504547588362e-17 0 0 0 0 1.25837279321544e-17 6.65295685421889e-20 2.70874667625187e-21 9.19572794669125e-24 6.63131605220092e-23 1.22099811044552e-29 0 1.04368452558046e-26 1.73754759179715e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12" "1" "Traceur_1" 578 404 50.048231511254 1.31707317073171 491987.159715365 487270.218076267 26743.9199556804 0 0 0 3.84882694847575e-12 0 2.57725591184208e-14 0 0 0 0 0 2.03953425540793e-14 1.07484068324886e-15 0 0 4.68711907502289e-17 0 0 0 0 7.92194348133867e-18 4.068762240892e-20 1.6644443155614e-21 5.31416489580842e-24 3.99987337204695e-23 0 0 5.48934410778328e-27 9.00977624199535e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
