"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 246406.058553358 305495.354683047 71001.3249680178 5858.98108635796 0.00683202878524517 0 0 0 0 0 2.76227374644066e-12 0 0 0 5.40188845017125e-13 1.80435171094395e-13 0 0 0 7.15488565240375e-15 1.7427392506167e-14 1.67622321759083e-14 2.12711214431381e-14 3.78754569041531e-15 5.5350751850931e-18 5.39058910513041e-19 2.92051304015437e-20 2.55371789029449e-20 5.1199339236225e-21 5.16829757159963e-22 4.4240791935905e-21 1.96111829829181e-21 7.20417587912389e-24 0 6.23511979300176e-24 0 0 1.22432780267719e-28 1.44612469236388e-30 0 1.70378369585696e-29 1.55445769025571e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 194336.04226128 217576.716123756 42775.9174811781 3057.41487129317 0 0 0 0 0 0 1.77594804759717e-12 0 0 0 3.38343485064577e-13 1.15664762450782e-13 0 0 0 4.45431372423761e-15 1.07079217985327e-14 1.00900249803089e-14 1.36488110405162e-14 2.26941006215705e-15 2.46888371425294e-18 2.98224046608538e-19 1.61229143788867e-20 1.41788660887386e-20 2.72401896005622e-21 2.66442739879744e-22 2.34830732813832e-21 1.0306429526122e-21 3.4825182265536e-24 0 2.96903317032559e-24 0 0 6.0683980484305e-29 4.58585045544956e-31 0 7.46167905780407e-30 6.80627111449585e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 228052.677948902 249141.410521051 50704.9734118542 3757.95361292837 0 0 0 0 0 0 2.02055605830093e-12 0 0 0 3.80498384403012e-13 1.28540387322232e-13 0 0 0 4.92733646987094e-15 1.17167958973426e-14 1.10836550170259e-14 1.50692647607607e-14 2.4922688364632e-15 2.4990620992084e-18 3.21257433230037e-19 1.73619787802856e-20 1.52893576649927e-20 2.90635197167858e-21 2.81900013331972e-22 2.50394956453035e-21 1.09607017123976e-21 3.62080222501474e-24 0 3.07361142714511e-24 0 0 6.35093822372837e-29 4.71135792252356e-31 0 7.55264982177029e-30 6.8888097524326e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 282548.632381855 267912.775015091 49234.902934821 3432.20660026128 0 0 0 0 0 0 2.11802483999532e-12 0 0 0 3.98356012206354e-13 1.33165088826588e-13 0 0 0 5.05826507931396e-15 1.18670845672292e-14 1.12078316668232e-14 1.55254803441678e-14 2.52476300937542e-15 2.19865276809827e-18 3.15226101903637e-19 1.70309520429464e-20 1.5032781361586e-20 2.80859940872449e-21 2.68983803053318e-22 2.41744373496442e-21 1.05407203454716e-21 3.36618393167502e-24 0 2.83865568812163e-24 0 0 5.95971063106344e-29 0 0 6.75500438663586e-30 6.16063288572531e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 138485.494949581 486406.154096513 187227.455343219 21098.8822649214 0.713909031386688 0 0 0 0 0 7.56454551665872e-11 0 6.42970910853252e-13 7.43816047656157e-13 1.82743139990366e-12 6.37186726304597e-13 0 0 0 2.76697520618399e-14 8.16083551908716e-14 7.71892508715296e-14 7.39474300892336e-14 2.04299093914092e-14 1.25636403471142e-16 5.1271238277101e-18 2.90954398468532e-19 2.47338522706035e-19 6.40674433339785e-20 8.12707612192685e-21 5.626871546979e-20 2.70204623086401e-20 1.73417343699632e-22 0 1.61691697510523e-22 0 0 2.36211257701818e-27 8.59092268047782e-29 1.70093989306827e-29 7.89647617390914e-28 7.20437548265871e-28 9.61094387785709e-31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 175819.226813407 590201.673739032 230223.789978622 26717.2748910784 0.189307079084563 0 0 0 0 3.55765387058542e-10 8.60479148923672e-11 0 5.5356472867481e-13 8.49220151367484e-13 2.16886334190271e-12 7.30886960800096e-13 0 0 0 3.26252574948141e-14 9.4943044578117e-14 9.18527986670333e-14 8.61173314235798e-14 2.39854655416381e-14 1.43854257617997e-16 5.94358545928975e-18 3.36879507972449e-19 2.86478362172459e-19 7.38953494556449e-20 9.33444507923647e-21 6.48809694455213e-20 3.11069177210684e-20 1.97848673147514e-22 0 1.84302683178221e-22 0 0 2.70673322883283e-27 9.68368282045537e-29 1.91261850018625e-29 8.92220596792809e-28 8.14035221725807e-28 7.1254776333121e-31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 166475.339521087 471298.20706634 169629.789514841 17329.6348434419 0.309446396600205 0 0 0 0 0 5.38393658021233e-11 0 2.3152475398738e-13 5.8158676547661e-13 1.58265538854284e-12 5.32207033499957e-13 0 0 0 2.36142765430502e-14 6.72663323126436e-14 6.48699070926129e-14 6.32740136364699e-14 1.65724219011843e-14 8.74492934650523e-17 3.86451590760989e-18 2.17348941603702e-19 1.85191574220293e-19 4.66428096012576e-20 5.74600685017415e-21 4.08825615234723e-20 1.94174904479876e-20 1.16506338403896e-22 0 1.07872259550684e-22 0 0 1.64181379050948e-27 5.20768428864698e-29 1.00931278422578e-29 4.8874255384144e-28 4.45965938497547e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 212357.717431277 567336.766724842 205068.700733136 21577.5207301138 0.0377766352785929 0 0 0 0 0 5.72159777728544e-11 0 1.11826463170594e-13 5.84390437281973e-13 1.83747304749312e-12 6.03046396506279e-13 0 0 0 2.70888942815846e-14 7.58755202651676e-14 7.43287171926088e-14 7.22189759357111e-14 1.87061931855575e-14 9.31612792351221e-17 4.2437234450285e-18 2.38009112210917e-19 2.02991155625117e-19 5.05936550096934e-20 6.16975944684058e-21 4.43136559303114e-20 2.09683587747174e-20 1.22960865119703e-22 0 1.13566447603917e-22 0 0 1.75085991058002e-27 5.32545244670845e-29 1.02560130331662e-29 5.02918060926509e-28 4.58914438943728e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 209669.078797974 473160.031774662 157259.579384762 15592.9354175641 0.148700283008805 0 0 0 0 0 3.24062287148424e-11 0 1.93481055450221e-16 3.90462919180288e-13 1.39921502847538e-12 4.6122646356653e-13 0 0 0 2.03959028628867e-14 5.59132717508414e-14 5.44955519487312e-14 5.54328493560427e-14 1.34166931360226e-14 5.73336961201322e-17 2.83934600883273e-18 1.5804579529083e-19 1.35164721740946e-19 3.27313375372753e-20 3.8810317530766e-21 2.86123655058e-20 1.34005597141019e-20 7.35488082999671e-23 0 6.74225760536888e-23 0 0 1.07930752628496e-27 2.88392517902578e-29 5.43901066809472e-30 2.77913691094801e-28 2.5361744919069e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 183826.630479622 362930.974673939 111492.495221839 10871.6327511819 0.235806203038208 0 0 0 0 0 1.48413963902863e-11 0 0 2.44045478054798e-13 9.82699379442462e-13 3.26856410567701e-13 0 0 0 1.41827685005952e-14 3.81598551661198e-14 3.69001227570048e-14 3.93815145544856e-14 8.90937320590747e-15 3.23426885280252e-17 1.75693079860788e-18 9.71198267609275e-20 8.33241915537768e-20 1.95652529505094e-20 2.25399120640701e-21 1.70684506205935e-20 7.91176305709713e-21 4.05150235228978e-23 0 3.68300973202834e-23 0 0 6.12355423318896e-28 1.43178214185933e-29 2.64075994483626e-30 1.4095154058268e-28 1.28635016205926e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
