"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 702749.550658677 232808.236260445 303.568861320758 0.36045442325028 2.034715386773e-06 0 7.06306348625703e-13 0 1.05496150641766e-14 0 1.86138000448116e-16 6.26999465500148e-16 1.12993753327555e-15 1.54092063641753e-15 4.44466751298964e-16 0 0 0 0 0 0 0 3.41515403675189e-18 1.63372490284166e-20 5.73971451511234e-23 0 3.01269078410602e-27 1.16772088447847e-27 5.41341582123457e-29 0 1.41890444987061e-29 4.995889871146e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 549701.300565537 167102.753243823 147.238039240627 0.223545801151677 1.71829833654538e-06 0 4.44516242207277e-13 0 7.03594435996271e-15 0 6.56176708615886e-16 4.52182246164558e-16 6.58504985139832e-16 8.83441235900019e-16 2.62879519068016e-16 0 0 0 0 0 0 0 1.79495659055686e-18 7.49546163879611e-21 2.73493417251448e-23 0 1.22215145149729e-27 4.61564248680022e-28 1.98953017926507e-29 0 4.99815842930795e-30 1.76164164869191e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 624700.899754168 180505.065471344 159.53593806875 0.204115721376917 1.55963600774054e-06 0 4.47747262158054e-13 0 7.61653380912398e-15 0 1.20105643339977e-15 5.59209068702412e-16 6.73775561372757e-16 9.01929195441146e-16 2.66350610250646e-16 0 0 0 0 0 0 0 1.73882524913144e-18 7.00851758211443e-21 2.58085599433653e-23 0 1.10988760766819e-27 4.17103374936552e-28 1.7717716239003e-29 0 4.41805983143035e-30 1.47580198116906e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 696461.463720325 178326.060111232 135.460177875343 0.151742417199374 1.03894318202206e-06 0 4.23935433258969e-13 0 7.80026012200472e-15 0 1.86866429287731e-15 6.35055169413591e-16 6.42717887147726e-16 8.55987455732808e-16 2.5171066349422e-16 0 0 0 0 0 0 0 1.55953959975015e-18 6.03161961488084e-21 2.24444784852881e-23 0 9.23105574310098e-28 3.44982300066263e-28 1.44056418921324e-29 0 3.5611643443846e-30 7.35905890893814e-31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 490802.289382211 446755.906810299 7535.26913772745 2.39474705949501 3.52964375080844e-05 3.9890419014969e-08 4.96400360924004e-12 0 4.8268770655897e-14 0 0 0 8.64862510569883e-15 1.17809035237424e-14 3.4083574253392e-15 6.26797682120984e-18 0 0 0 0 0 0 6.49461310186877e-17 7.29189834380753e-19 2.01985573360734e-21 0 2.52029371278496e-25 1.1256862314872e-25 7.21935527393025e-27 3.2554162805312e-29 2.28609911075837e-27 8.02270078399091e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 632451.652649215 529269.682948474 8404.35956579516 2.89743549712387 2.27591454267584e-05 2.30845732150232e-08 5.41924472901145e-12 0 5.43036121329046e-14 0 0 0 9.69253586318879e-15 1.35567080912569e-14 3.80876395127582e-15 2.42265225158262e-17 0 0 0 0 0 0 6.96515519595252e-17 7.79094934933441e-19 2.15687492046428e-21 0 2.72371359003876e-25 1.22209691525357e-25 7.92712410787128e-27 3.72834042163588e-29 2.53092077292083e-27 8.88229242309234e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 611845.301103845 428111.118280985 4312.11652067499 1.90220221885394 5.95747219241408e-06 3.39236859293968e-09 3.79925166236417e-12 0 3.68214864649872e-14 0 0 0 6.66631916084971e-15 9.24479368532667e-15 2.61497474188458e-15 0 0 0 0 0 0 0 4.31367759755103e-17 4.29893599012937e-19 1.23033036754174e-21 0 1.37467318069322e-25 6.03208720567021e-26 3.73004859890745e-27 1.49626334782199e-29 1.15637644554607e-27 4.05868441073817e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 756297.87394957 501568.970823749 5056.70569793206 2.0139645891394 1.0531527052908e-06 2.40089860646553e-09 4.09823747789811e-12 0 4.14132560517929e-14 0 0 0 7.39174980959135e-15 1.04282300707083e-14 2.88753780422588e-15 0 0 0 0 0 0 0 4.56193884913677e-17 4.48951868513886e-19 1.28760124246781e-21 0 1.43932901976573e-25 6.32985273332683e-26 3.93802294287909e-27 1.62176135900121e-29 1.22672099990487e-27 4.30550998532371e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 731950.00015902 422203.595827698 2853.65169082229 1.57401697935648 0 1.57151966379987e-10 2.97590019788708e-12 0 2.9890028595766e-14 0 0 0 5.24490000380009e-15 7.33849982164172e-15 2.05184136434357e-15 0 0 0 0 0 0 0 2.91234707589947e-17 2.54760654914082e-19 7.55788166464216e-22 0 7.46656862894779e-26 3.21190621961672e-26 1.90494121167636e-27 6.43572497744494e-30 5.76425903173231e-28 2.02368178417262e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 643486.245828433 325633.481816647 1516.15997645015 1.14692065687403 0 0 1.97329000095329e-12 0 1.99372243387965e-14 0 0 0 3.36055347955825e-15 4.65922117857749e-15 1.32147029404359e-15 0 0 0 0 0 0 0 1.65629226376558e-17 1.25565135889384e-19 3.88435568698552e-22 0 3.28275712468726e-26 1.37234993758799e-26 7.63495689066713e-28 1.60613960356072e-30 2.22139350519861e-28 7.80352021662082e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
