"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 332728.368068875 189020.92350709 1295.12738042312 35.0144212793949 0.000474250161765587 7.92045285938771e-07 7.73684910582175e-13 0 0 0 0 0 0 0 2.72574010786453e-14 2.95446268807175e-14 5.20563059159172e-15 2.35844636842554e-16 7.51625538012286e-16 4.33326782347291e-16 2.57504181270809e-16 4.71524242322252e-16 2.26335929090191e-16 2.99297438200542e-17 0 8.03011054606176e-22 0 1.23392431732806e-22 0 5.95078052255841e-25 1.28787147879119e-24 7.68249439211764e-25 1.28926647242145e-26 0 1.93878114843355e-26 9.85502042210396e-28 3.52382995754816e-28 3.03046533495096e-28 3.84109099624393e-29 2.34157192223613e-29 1.62153700020641e-28 1.1498990041211e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 265127.95192142 135658.185220385 609.201973139345 12.4823824924807 0.000232338660500835 5.72207075692779e-07 4.60860708054932e-13 0 0 0 0 0 0 0 1.76289810070734e-14 1.86428289116988e-14 3.28974957664799e-15 1.46749225289597e-16 4.46633723850233e-16 2.59841506298516e-16 1.63743828734644e-16 3.22347901962345e-16 1.33196438079368e-16 1.62946418954372e-17 0 4.26520510647998e-22 0 6.28605607146409e-23 0 2.80533769775554e-25 6.17361485937055e-25 3.65968513111629e-25 5.68038718761501e-27 0 8.45285949259173e-27 3.88996388379453e-28 1.49784848715109e-28 1.27382945429616e-28 1.61761559514936e-29 9.81040179574638e-30 6.8070274802972e-29 4.83259186842749e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 305508.641850002 147584.100210744 683.604510932446 14.644245615215 0.000236822180479137 5.72564284452686e-07 4.60441322420083e-13 0 0 0 0 0 0 0 1.88225818528349e-14 1.94039056457287e-14 3.44306229258771e-15 1.57949334592986e-16 4.59855919984304e-16 2.68286795382733e-16 1.7404428249855e-16 3.46340503781056e-16 1.36243231353955e-16 1.63097125649514e-17 0 4.24826794049712e-22 0 6.19352697232319e-23 0 2.70797428316427e-25 5.98456690002069e-25 3.54259744088483e-25 5.39361575051991e-27 0 8.00274953112879e-27 3.5933842647951e-28 1.41026026115444e-28 1.19624695894652e-28 1.5194731472306e-29 9.2036306629645e-30 6.39040889203e-29 4.53789097142875e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 364291.259762123 150242.105666182 615.583685366263 13.384522137816 0.000179227265264638 4.59866230553233e-07 4.2529598637408e-13 0 0 0 0 0 0 0 1.88992069863746e-14 1.89112797121671e-14 3.37987354639869e-15 1.59395429138722e-16 4.41368213069995e-16 2.58190496553309e-16 1.73569240154292e-16 3.50452509716977e-16 1.29727871600305e-16 1.50926400849832e-17 0 3.90642466059452e-22 0 5.61621526291255e-23 0 2.39429287161788e-25 5.31812812059412e-25 3.14281061480383e-25 4.67703743511741e-27 0 6.91428964338222e-27 3.0170768991395e-28 1.21106057222797e-28 1.02431920432118e-28 1.30127414288481e-29 7.87068609477186e-30 5.46997742514127e-29 3.88524127892327e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 244321.583164047 352564.671072227 23448.7341639425 1172.71803715339 0.00543322028304026 6.44806372465367e-05 6.2769744823388e-11 0 0 0 2.57880768433285e-13 0 0 0 1.08523197333712e-13 1.53449713396518e-13 2.77489531564939e-14 1.22949055595353e-15 6.20214363121592e-15 3.03737583100441e-15 1.05973234107422e-15 1.44196370647123e-16 2.02095433155095e-15 4.29457144090211e-16 0 1.39117552621721e-20 0 2.68363464205049e-21 2.41758187139456e-24 2.05488686593269e-23 4.00008748064134e-23 2.49425795280482e-23 6.88067893623124e-25 0 1.06422195531666e-24 9.0738629486012e-26 2.39663547796693e-26 2.22326214139354e-26 2.74016198415819e-27 1.71055613504567e-27 1.19961372756681e-26 8.43259075256345e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 309756.239610295 418385.183441537 26677.4894368305 1325.67548174964 0.0054674804888152 2.40020749297755e-05 3.05357172724534e-11 0 0 0 2.93862928224282e-13 0 0 0 1.25444794969399e-13 1.73296093629979e-13 3.08920520058841e-14 1.47490915575763e-15 6.89801869269385e-15 3.40107665788127e-15 1.23339871337184e-15 2.5941250622148e-16 2.23340428398492e-15 4.71088194744603e-16 0 1.52448928496653e-20 0 2.93515008003985e-21 2.61448304926952e-24 2.24234416460144e-23 4.36563861888554e-23 2.72273520160144e-23 7.53094277081347e-25 0 1.16397401455705e-24 9.98776584459189e-26 2.63492829198194e-26 2.44767423806552e-26 3.01460342922171e-27 1.88179087227095e-27 1.32094779198521e-26 9.2840685628306e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 291747.719502501 337695.2612605 15684.2683609857 730.054092203521 0.00395245393471232 1.87243232263818e-06 1.14160446173394e-11 0 0 0 2.07596752862574e-13 0 0 0 9.09887004117773e-14 1.23787324791524e-13 2.20289239704479e-14 9.95667602187589e-16 4.64585075550213e-15 2.35480983323925e-15 9.01406269423377e-16 3.84066905067565e-16 1.49523249320278e-15 2.9943181401747e-16 0 9.41616204103596e-21 0 1.76885003020605e-21 9.25631233243118e-25 1.27483504232301e-23 2.51768501486418e-23 1.55971974063331e-23 4.01325593502754e-25 0 6.20537726147979e-25 4.96137292305549e-26 1.34736681142424e-26 1.23629006835219e-26 1.53133148591675e-27 9.54002181754268e-28 6.66243282667312e-27 4.68929249816922e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 358617.739015356 397401.82017007 18662.9615962114 870.613370282872 0.00406934117847 0 7.19985329808093e-12 0 0 0 2.25949982824975e-13 0 0 0 1.03979164907924e-13 1.381517018022e-13 2.43397334490791e-14 1.16273125822837e-15 5.0910785650956e-15 2.60179342586836e-15 1.03381524170865e-15 5.28953443042396e-16 1.62812650205224e-15 3.21849093369978e-16 0 1.00823282235596e-20 0 1.88519257044253e-21 9.30252196784621e-25 1.34703514864576e-23 2.66481123545752e-23 1.64996666802646e-23 4.22234152934593e-25 0 6.52452096903104e-25 5.20777651527983e-26 1.4169998779479e-26 1.30012781025232e-26 1.61025168835917e-27 1.00294007465137e-27 7.00654359571961e-27 4.93150442843497e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 343263.640882079 335765.041979017 11660.8549305728 512.854590967254 0.00313635884735024 0 3.997794690202e-12 0 0 0 1.52984049042929e-13 0 0 0 7.87534925145992e-14 1.02666606198078e-13 1.80746595220239e-14 8.21520939270719e-16 3.5559523717267e-15 1.86455575388841e-15 7.83251547441562e-16 6.27233885381052e-16 1.12985241556016e-15 2.10842964228416e-16 0 6.42081408573253e-21 0 1.16812517282748e-21 2.74252837586282e-25 7.85675496665857e-24 1.57703111198362e-23 9.70028105614328e-24 2.3119134791149e-25 0 3.56858441371768e-25 2.65430360699989e-26 7.46885013869255e-27 6.77304129487328e-27 8.43276514065478e-28 5.23868580624072e-28 3.64533961955476e-27 2.56932411522234e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 296715.082627627 259735.493948758 6819.71351579056 286.441888693323 0.00202315218727805 0 2.12130067393526e-12 0 0 0 8.77513834015841e-14 0 0 0 5.48351702754078e-14 6.99432296169254e-14 1.2300871756562e-14 5.3355417873994e-16 2.26438006139438e-15 1.21788547008333e-15 5.43170253576147e-16 5.87423863703546e-16 7.14235243560273e-16 1.24737181063391e-16 0 3.68462668338346e-21 0 6.48884902414109e-22 4.89123576478696e-26 4.07036724390823e-24 8.30723741936716e-24 5.07238215773524e-24 1.11509427156306e-25 0 1.71666095032489e-25 1.17376200801732e-26 3.45347219940953e-27 3.0901280484944e-27 3.86944974907734e-28 2.39518326279027e-28 1.66073272043864e-27 1.17241156098884e-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
