"zone" "name" "i" "j" "lat" "lon" "Traceur_1" "Traceur_2" "Traceur_3" "Traceur_4" "Traceur_5" "Traceur_6" "Traceur_7" "Traceur_8" "Traceur_9" "Traceur_10" "Traceur_11" "Traceur_12" "Traceur_13" "Traceur_14" "Traceur_15" "Traceur_16" "Traceur_17" "Traceur_18" "Traceur_19" "Traceur_20" "Traceur_21" "Traceur_22" "Traceur_23" "Traceur_24" "Traceur_25" "Traceur_26" "Traceur_27" "Traceur_28" "Traceur_29" "Traceur_30" "Traceur_31" "Traceur_32" "Traceur_33" "Traceur_34" "Traceur_35" "Traceur_36" "Traceur_37" "Traceur_38" "Traceur_39" "Traceur_40" "Traceur_41" "Traceur_42" "Traceur_43" "Traceur_44" "Traceur_45" "Traceur_46" "Traceur_47" "Traceur_48" "Traceur_49" "Traceur_50" "Traceur_51" "Traceur_52" "Traceur_53" "Traceur_54" "Traceur_55" "Traceur_56" "Traceur_57" "Traceur_58" "Traceur_59" "Traceur_60"
"1" "1" "Traceur_1" 580 407 50.1157556270096 1.38414634146341 819959.956883149 133140.176519171 0.168760239103146 0.00287858124906995 6.19865551732219e-09 6.28256626438365e-13 1.24543199289389e-13 4.2992552454596e-16 0 0 0 0 0 6.32647069445923e-16 3.13600696450934e-17 0 0 3.28569304293894e-20 1.00951985532685e-19 0 0 0 0 6.71415017593176e-20 0 7.24954964320097e-24 1.01963325083281e-25 5.47481588216339e-25 0 3.89087992509602e-31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" "1" "Traceur_1" 581 407 50.1157556270096 1.41768292682927 614383.299368936 94188.1710719758 0.0589112485492509 0.00174395919875471 3.82103496447110e-09 3.71306163796994e-13 7.7895034653885e-14 3.26161988903001e-16 0 0 0 0 0 3.7521658987322e-16 1.7599392517035e-17 0 0 1.72373088048062e-20 5.41814571834867e-20 0 0 0 0 3.41268981849356e-20 0 3.28999460032683e-24 4.56489235438401e-26 2.47673353493256e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" "1" "Traceur_1" 581 408 50.1382636655949 1.41768292682927 689833.74978132 98046.2424673635 0.169475298779032 0.00164503066320491 3.59702319900979e-09 3.55981934270056e-13 7.71194842219024e-14 3.40247401850252e-16 0 0 0 0 0 3.76798355555261e-16 1.75551346692908e-17 0 0 1.63390281750427e-20 5.18298259164148e-20 0 0 0 0 3.21575652621922e-20 0 3.00071381551289e-24 4.14672875078649e-26 2.25599095885063e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4" "1" "Traceur_1" 581 409 50.1607717041801 1.41768292682927 741668.877962899 89650.0566735518 0.221549263262689 0.00126048442814278 2.78076218455645e-09 3.16106096073981e-13 7.15288724931318e-14 3.33537178476258e-16 0 0 0 0 0 3.51542468692363e-16 1.62086946078398e-17 0 0 1.43027452391128e-20 4.57549588288996e-20 0 0 1.70267021855123e-22 0 2.78868637883957e-20 0 2.50866098034214e-24 3.45069945916585e-26 1.88304892903001e-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5" "1" "Traceur_1" 574 401 49.9807073954984 1.18292682926829 785968.59528043 283898.585732546 485.692186589684 0.143450330727579 4.47541612143198e-06 3.93160845610836e-11 1.46182789424737e-12 0 0 0 0 0 0 6.847907340085e-15 5.16477561863514e-16 3.39796228169967e-17 0 1.22133570213784e-18 2.64622258300529e-18 0 6.04925845072193e-20 0 0 2.50438472053414e-18 0 5.92940684862719e-22 8.83890959581625e-24 4.4489005451259e-23 0 1.47638885167218e-28 0 1.22669126766047e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"6" "1" "Traceur_1" 574 402 50.0032154340836 1.18292682926829 1011436.95033278 336824.763913276 393.5290474841 0.103799038805943 2.56255033421937e-06 3.48217869224874e-11 1.44986992495216e-12 0 0 0 0 0 0 7.21997352845209e-15 5.43150663680802e-16 2.69774262671459e-17 0 1.19906518252726e-18 2.6526433706006e-18 0 5.0545811495257e-20 0 0 2.50724467096255e-18 0 5.87583653736753e-22 8.75206793999808e-24 4.40599109994415e-23 0 1.47490562668701e-28 0 1.2330592435953e-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"7" "1" "Traceur_1" 575 402 50.0032154340836 1.21646341463414 898718.293163812 271558.165330724 151.489451685409 0.0253468282397098 4.87444591399499e-07 5.41259105631332e-12 9.8265736065383e-13 0 0 0 0 0 0 4.8470513790938e-15 3.4409745225959e-16 8.39791488170998e-18 0 7.06495004608687e-19 1.63707535770659e-18 0 0 0 0 1.48568653544527e-18 0 3.15308692457034e-22 4.67816750575615e-24 2.37457598011238e-23 0 6.95343040557802e-29 0 5.57097379355546e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"8" "1" "Traceur_1" 575 403 50.0257234726688 1.21646341463414 1121834.55620275 316418.422630985 131.578631392042 0.0230306204159479 3.27273118349437e-07 5.69688042312457e-12 9.71111847766429e-13 0 0 0 0 0 0 5.03604726126675e-15 3.53518131041311e-16 5.28444184863398e-18 0 6.78001182681893e-19 1.60815775949241e-18 0 0 0 0 1.44767876925891e-18 0 3.00573132465502e-22 4.45375300220681e-24 2.26343201339575e-23 0 6.56445231595362e-29 0 5.25985634041859e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"9" "1" "Traceur_1" 576 403 50.0257234726688 1.25 1036163.67388338 265074.493622135 29.4032317986216 0.0114126374125161 5.99580597971673e-08 2.98082360757925e-12 6.76239451342221e-13 5.09359954705173e-18 0 0 0 0 0 3.46759849159127e-15 2.28470230347768e-16 0 0 4.04797345584533e-19 1.00660384587448e-18 0 0 0 0 8.65130267308582e-19 0 1.61658833607542e-22 2.38223299538821e-24 1.22135306426735e-23 0 3.08493042743222e-29 0 2.36632745495447e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"10" "1" "Traceur_1" 577 403 50.0257234726688 1.28353658536586 858831.953227836 205539.018930214 4.28339975309854 0.00850199336887086 2.50991892057984e-08 2.11863969481916e-12 4.39782533653423e-13 4.89990310485439e-17 0 0 0 0 0 2.21911611938283e-15 1.36965928345248e-16 0 0 2.23698994809004e-19 5.83282118528909e-19 0 0 0 0 4.76682943196109e-19 0 7.94610275981699e-23 1.16252450031364e-24 6.01883639824777e-24 0 1.30296319816289e-29 0 9.51153866064715e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"11" "1" "Traceur_1" 577 404 50.048231511254 1.28353658536586 1008979.97883697 234491.362268517 7.92623438336997 0.00925882724932497 3.03367916131991e-08 2.42527204667807e-12 4.50849925070411e-13 1.386388464539e-16 0 0 0 0 0 2.37344150954184e-15 1.46798925210664e-16 0 0 2.29092682576007e-19 6.03535781025516e-19 0 0 0 0 4.93072936277244e-19 0 8.21567914232264e-23 1.20180345162795e-24 6.21885883391518e-24 0 1.36978515021494e-29 0 1.00896501989936e-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"12" "1" "Traceur_1" 578 404 50.048231511254 1.31707317073171 951964.382754091 207046.67152307 0.110100098131248 0.00767335538850744 1.72750359703605e-08 1.81991210958424e-12 3.37236613248723e-13 2.28464647208311e-16 0 0 0 0 0 1.72751404495787e-15 1.00355175249855e-16 0 0 1.45743135002222e-19 3.99632394013591e-19 0 0 0 0 3.10573053641938e-19 0 4.6442870324685e-23 6.73932316321065e-25 3.52021204712521e-24 0 6.70086878468808e-30 0 4.71462956046062e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"13" "1" "Traceur_1" 578 405 50.0707395498392 1.31707317073171 918084.109344961 189800.264778749 0.00442210718595352 0.00660027735974758 1.23267700867403e-08 1.55663330329731e-12 2.77945908463655e-13 2.65390169433213e-16 0 0 0 0 0 1.46232912912751e-15 8.39136943242373e-17 0 0 1.15266907327293e-19 3.21390501192647e-19 0 0 0 0 2.46568781652265e-19 0 3.59047126885896e-23 5.19886028980847e-25 2.72055277657047e-24 0 5.0691412300702e-30 0 3.39993357348284e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"14" "1" "Traceur_1" 579 405 50.0707395498392 1.35060975609756 875922.262968016 170168.943254122 0 0.00536805191267237 1.08345137576158e-08 1.15926958610658e-12 2.13245587099523e-13 3.89955855243201e-16 0 0 0 0 0 1.0856029578358e-15 5.86180888151878e-17 0 0 7.4834901118087e-20 2.16157230143986e-19 0 0 0 0 1.5746162705178e-19 0 2.05561758868424e-23 2.94798782180516e-25 1.5575535065238e-24 0 2.33706306736034e-30 0 1.46584002365223e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"15" "1" "Traceur_1" 579 406 50.0932475884244 1.35060975609756 903095.365814472 166475.700115486 0.0568483531378221 0.00473304282051537 9.07833449419365e-09 1.03474155749735e-12 1.91256956521007e-13 4.2515110430711e-16 0 0 0 0 0 9.95186824395924e-16 5.29455536763825e-17 0 0 6.35037124183813e-20 1.86627839363105e-19 0 0 0 0 1.3351538325475e-19 0 1.67929592461504e-23 2.3999009812733e-25 1.27157532726589e-24 0 1.7594711675476e-30 0 1.01411864925812e-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"16" "1" "Traceur_1" 580 406 50.0932475884244 1.38414634146341 752997.779464036 130732.118067147 0 0.00322985555264911 6.66295864439311e-09 6.77581952268626e-13 1.30943031005454e-13 4.07188158008709e-16 0 0 0 0 0 6.53620209914538e-16 3.27952912443344e-17 0 0 3.65391154224183e-20 1.10668889292415e-19 0 0 0 0 7.4997385281195e-20 0 8.42233365655825e-24 1.1896406672159e-25 6.36760224002321e-25 0 6.04946476915533e-31 0 2.12970545032768e-31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
